order_id,product_id,product_name,category,price,quantity,total_amount,city,province,order_date,customer_id
ORD07932,P001,Laptop,Electronics,899.99,5,4499.95,Islamabad,Federal,2023-04-12,CUST8320
ORD07933,P011,Sofa,Furniture,599.99,4,2399.96,Islamabad,Federal,2023-09-17,CUST2434
ORD07934,P004,Running Shoes,Footwear,89.99,2,179.98,Quetta,Balochistan,2023-03-18,CUST2909
ORD07935,P012,Office Chair,Furniture,249.99,4,999.96,Karachi,Sindh,2023-05-30,CUST7885
ORD07936,P001,Laptop,Electronics,899.99,5,4499.95,Peshawar,KPK,2023-11-22,CUST6350
ORD07937,P001,Laptop,Electronics,899.99,4,3599.96,Rawalpindi,Punjab,2023-04-24,CUST5173
ORD07938,P011,Sofa,Furniture,599.99,1,599.99,Lahore,Punjab,2023-07-27,CUST2368
ORD07939,P012,Office Chair,Furniture,249.99,1,249.99,Faisalabad,Punjab,2023-01-25,CUST7229
ORD07940,P012,Office Chair,Furniture,249.99,2,499.98,Rawalpindi,Punjab,2023-11-09,CUST7942
ORD07941,P006,Jeans,Clothing,59.99,1,59.99,Peshawar,KPK,2023-03-21,CUST4098
ORD07942,P008,Blender,Appliances,49.99,1,49.99,Rawalpindi,Punjab,2023-01-23,CUST4738
ORD07943,P013,Face Cream,Beauty,34.99,2,69.98,Islamabad,Federal,2023-09-06,CUST9607
ORD07944,P011,Sofa,Furniture,599.99,3,1799.97,Rawalpindi,Punjab,2023-12-03,CUST3998
ORD07945,P002,Smartphone,Electronics,699.99,2,1399.98,Lahore,Punjab,2023-04-17,CUST6545
ORD07946,P006,Jeans,Clothing,59.99,2,119.98,Karachi,Sindh,2023-02-20,CUST9902
ORD07947,P008,Blender,Appliances,49.99,5,249.95,Islamabad,Federal,2023-10-14,CUST3220
ORD07948,P013,Face Cream,Beauty,34.99,2,69.98,Lahore,Punjab,2023-04-13,CUST3503
ORD07949,P003,Headphones,Electronics,149.99,2,299.98,Lahore,Punjab,2023-10-26,CUST3816
ORD07950,P002,Smartphone,Electronics,699.99,4,2799.96,Peshawar,KPK,2023-01-03,CUST2973
ORD07951,P014,Shampoo,Beauty,12.99,1,12.99,Lahore,Punjab,2023-07-02,CUST7065
ORD07952,P015,Yoga Mat,Sports,39.99,4,159.96,Karachi,Sindh,2023-02-03,CUST9679
ORD07953,P010,Textbook,Books,79.99,2,159.98,Karachi,Sindh,2023-12-07,CUST2031
ORD07954,P014,Shampoo,Beauty,12.99,4,51.96,Lahore,Punjab,2023-03-19,CUST9688
ORD07955,P001,Laptop,Electronics,899.99,2,1799.98,Islamabad,Federal,2023-04-04,CUST8059
ORD07956,P007,Coffee Maker,Appliances,79.99,4,319.96,Karachi,Sindh,2023-05-10,CUST4689
ORD07957,P014,Shampoo,Beauty,12.99,4,51.96,Rawalpindi,Punjab,2023-07-18,CUST2730
ORD07958,P013,Face Cream,Beauty,34.99,1,34.99,Multan,Punjab,2023-11-13,CUST3602
ORD07959,P004,Running Shoes,Footwear,89.99,2,179.98,Karachi,Sindh,2023-11-16,CUST3774
ORD07960,P015,Yoga Mat,Sports,39.99,2,79.98,Peshawar,KPK,2023-10-08,CUST7903
ORD07961,P007,Coffee Maker,Appliances,79.99,3,239.97,Quetta,Balochistan,2023-04-02,CUST6485
ORD07962,P010,Textbook,Books,79.99,3,239.97,Quetta,Balochistan,2023-07-07,CUST1033
ORD07963,P003,Headphones,Electronics,149.99,1,149.99,Rawalpindi,Punjab,2023-08-19,CUST7085
ORD07964,P012,Office Chair,Furniture,249.99,2,499.98,Karachi,Sindh,2023-11-24,CUST1491
ORD07965,P005,T-Shirt,Clothing,29.99,1,29.99,Faisalabad,Punjab,2023-07-09,CUST2794
ORD07966,P008,Blender,Appliances,49.99,5,249.95,Faisalabad,Punjab,2023-05-14,CUST5576
ORD07967,P015,Yoga Mat,Sports,39.99,4,159.96,Lahore,Punjab,2023-05-31,CUST5510
ORD07968,P001,Laptop,Electronics,899.99,2,1799.98,Quetta,Balochistan,2023-03-25,CUST5277
ORD07969,P001,Laptop,Electronics,899.99,4,3599.96,Peshawar,KPK,2023-06-27,CUST4402
ORD07970,P014,Shampoo,Beauty,12.99,5,64.95,Multan,Punjab,2023-03-06,CUST5970
ORD07971,P001,Laptop,Electronics,899.99,1,899.99,Islamabad,Federal,2023-07-22,CUST9578
ORD07972,P001,Laptop,Electronics,899.99,4,3599.96,Faisalabad,Punjab,2023-01-04,CUST1984
ORD07973,P003,Headphones,Electronics,149.99,5,749.95,Karachi,Sindh,2023-07-23,CUST9190
ORD07974,P015,Yoga Mat,Sports,39.99,4,159.96,Rawalpindi,Punjab,2023-05-05,CUST3804
ORD07975,P009,Novel Book,Books,14.99,3,44.97,Islamabad,Federal,2023-11-06,CUST4738
ORD07976,P010,Textbook,Books,79.99,5,399.95,Karachi,Sindh,2023-04-07,CUST5567
ORD07977,P007,Coffee Maker,Appliances,79.99,1,79.99,Faisalabad,Punjab,2023-03-24,CUST8047
ORD07978,P012,Office Chair,Furniture,249.99,1,249.99,Rawalpindi,Punjab,2023-04-27,CUST4239
ORD07979,P002,Smartphone,Electronics,699.99,4,2799.96,Islamabad,Federal,2023-08-13,CUST4758
ORD07980,P006,Jeans,Clothing,59.99,5,299.95,Faisalabad,Punjab,2023-07-05,CUST4682
ORD07981,P014,Shampoo,Beauty,12.99,5,64.95,Faisalabad,Punjab,2023-04-06,CUST4623
ORD07982,P013,Face Cream,Beauty,34.99,2,69.98,Quetta,Balochistan,2023-11-26,CUST3597
ORD07983,P002,Smartphone,Electronics,699.99,3,2099.97,Lahore,Punjab,2023-10-04,CUST2535
ORD07984,P009,Novel Book,Books,14.99,2,29.98,Peshawar,KPK,2023-03-27,CUST6296
ORD07985,P002,Smartphone,Electronics,699.99,2,1399.98,Rawalpindi,Punjab,2023-03-01,CUST8059
ORD07986,P009,Novel Book,Books,14.99,1,14.99,Faisalabad,Punjab,2023-08-18,CUST2364
ORD07987,P007,Coffee Maker,Appliances,79.99,3,239.97,Quetta,Balochistan,2023-09-20,CUST8466
ORD07988,P013,Face Cream,Beauty,34.99,4,139.96,Multan,Punjab,2023-02-21,CUST2767
ORD07989,P010,Textbook,Books,79.99,1,79.99,Quetta,Balochistan,2023-06-16,CUST4680
ORD07990,P014,Shampoo,Beauty,12.99,1,12.99,Multan,Punjab,2023-11-27,CUST1849
ORD07991,P012,Office Chair,Furniture,249.99,1,249.99,Rawalpindi,Punjab,2023-08-08,CUST1799
ORD07992,P001,Laptop,Electronics,899.99,4,3599.96,Islamabad,Federal,2023-06-29,CUST7272
ORD07993,P010,Textbook,Books,79.99,1,79.99,Lahore,Punjab,2023-07-09,CUST1135
ORD07994,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-09-11,CUST7200
ORD07995,P008,Blender,Appliances,49.99,1,49.99,Multan,Punjab,2023-09-13,CUST6917
ORD07996,P007,Coffee Maker,Appliances,79.99,4,319.96,Karachi,Sindh,2023-04-12,CUST7161
ORD07997,P003,Headphones,Electronics,149.99,1,149.99,Peshawar,KPK,2023-03-29,CUST4645
ORD07998,P010,Textbook,Books,79.99,2,159.98,Karachi,Sindh,2023-11-08,CUST3391
ORD07999,P005,T-Shirt,Clothing,29.99,2,59.98,Rawalpindi,Punjab,2023-08-21,CUST5991
ORD08000,P008,Blender,Appliances,49.99,4,199.96,Multan,Punjab,2023-01-23,CUST7142
ORD08001,P015,Yoga Mat,Sports,39.99,1,39.99,Karachi,Sindh,2023-11-10,CUST5092
ORD08002,P004,Running Shoes,Footwear,89.99,3,269.97,Karachi,Sindh,2023-01-03,CUST4620
ORD08003,P006,Jeans,Clothing,59.99,3,179.97,Rawalpindi,Punjab,2023-07-13,CUST1736
ORD08004,P010,Textbook,Books,79.99,1,79.99,Quetta,Balochistan,2023-04-08,CUST3649
ORD08005,P005,T-Shirt,Clothing,29.99,2,59.98,Rawalpindi,Punjab,2023-06-06,CUST9674
ORD08006,P011,Sofa,Furniture,599.99,4,2399.96,Quetta,Balochistan,2023-12-23,CUST7957
ORD08007,P001,Laptop,Electronics,899.99,3,2699.97,Lahore,Punjab,2023-10-09,CUST9651
ORD08008,P013,Face Cream,Beauty,34.99,4,139.96,Peshawar,KPK,2023-09-23,CUST5553
ORD08009,P004,Running Shoes,Footwear,89.99,4,359.96,Rawalpindi,Punjab,2023-05-10,CUST5917
ORD08010,P010,Textbook,Books,79.99,4,319.96,Rawalpindi,Punjab,2023-12-25,CUST4168
ORD08011,P013,Face Cream,Beauty,34.99,3,104.97,Karachi,Sindh,2023-06-03,CUST1384
ORD08012,P004,Running Shoes,Footwear,89.99,5,449.95,Peshawar,KPK,2023-01-03,CUST9020
ORD08013,P001,Laptop,Electronics,899.99,3,2699.97,Lahore,Punjab,2023-12-14,CUST2112
ORD08014,P015,Yoga Mat,Sports,39.99,3,119.97,Karachi,Sindh,2023-03-19,CUST3243
ORD08015,P012,Office Chair,Furniture,249.99,5,1249.95,Lahore,Punjab,2023-01-10,CUST2965
ORD08016,P005,T-Shirt,Clothing,29.99,4,119.96,Faisalabad,Punjab,2023-06-02,CUST1269
ORD08017,P004,Running Shoes,Footwear,89.99,2,179.98,Karachi,Sindh,2023-02-28,CUST3816
ORD08018,P009,Novel Book,Books,14.99,2,29.98,Islamabad,Federal,2023-12-10,CUST1091
ORD08019,P005,T-Shirt,Clothing,29.99,4,119.96,Quetta,Balochistan,2023-07-22,CUST2240
ORD08020,P002,Smartphone,Electronics,699.99,5,3499.95,Islamabad,Federal,2023-12-06,CUST7681
ORD08021,P006,Jeans,Clothing,59.99,2,119.98,Quetta,Balochistan,2023-03-03,CUST3625
ORD08022,P012,Office Chair,Furniture,249.99,3,749.97,Peshawar,KPK,2023-06-23,CUST4115
ORD08023,P010,Textbook,Books,79.99,3,239.97,Islamabad,Federal,2023-04-13,CUST9058
ORD08024,P008,Blender,Appliances,49.99,3,149.97,Multan,Punjab,2023-03-07,CUST1871
ORD08025,P014,Shampoo,Beauty,12.99,4,51.96,Faisalabad,Punjab,2023-03-26,CUST1327
ORD08026,P014,Shampoo,Beauty,12.99,5,64.95,Islamabad,Federal,2023-06-19,CUST7104
ORD08027,P005,T-Shirt,Clothing,29.99,4,119.96,Faisalabad,Punjab,2023-10-10,CUST1620
ORD08028,P015,Yoga Mat,Sports,39.99,2,79.98,Rawalpindi,Punjab,2023-09-28,CUST8617
ORD08029,P015,Yoga Mat,Sports,39.99,2,79.98,Faisalabad,Punjab,2023-11-09,CUST1711
ORD08030,P011,Sofa,Furniture,599.99,4,2399.96,Quetta,Balochistan,2023-06-14,CUST8477
ORD08031,P002,Smartphone,Electronics,699.99,2,1399.98,Peshawar,KPK,2023-10-18,CUST8203
ORD08032,P011,Sofa,Furniture,599.99,5,2999.95,Quetta,Balochistan,2023-09-09,CUST1635
ORD08033,P014,Shampoo,Beauty,12.99,5,64.95,Peshawar,KPK,2023-04-27,CUST4543
ORD08034,P003,Headphones,Electronics,149.99,5,749.95,Islamabad,Federal,2023-10-31,CUST2873
ORD08035,P001,Laptop,Electronics,899.99,5,4499.95,Lahore,Punjab,2023-08-08,CUST4399
ORD08036,P010,Textbook,Books,79.99,4,319.96,Rawalpindi,Punjab,2023-08-25,CUST5969
ORD08037,P008,Blender,Appliances,49.99,2,99.98,Islamabad,Federal,2023-06-27,CUST5954
ORD08038,P006,Jeans,Clothing,59.99,3,179.97,Faisalabad,Punjab,2023-07-24,CUST6116
ORD08039,P003,Headphones,Electronics,149.99,5,749.95,Multan,Punjab,2023-10-07,CUST5192
ORD08040,P009,Novel Book,Books,14.99,3,44.97,Karachi,Sindh,2023-08-27,CUST3377
ORD08041,P015,Yoga Mat,Sports,39.99,4,159.96,Karachi,Sindh,2023-06-01,CUST4433
ORD08042,P010,Textbook,Books,79.99,3,239.97,Faisalabad,Punjab,2023-09-15,CUST3112
ORD08043,P001,Laptop,Electronics,899.99,1,899.99,Quetta,Balochistan,2023-10-22,CUST1591
ORD08044,P008,Blender,Appliances,49.99,5,249.95,Karachi,Sindh,2023-12-07,CUST7497
ORD08045,P014,Shampoo,Beauty,12.99,1,12.99,Rawalpindi,Punjab,2023-10-17,CUST1365
ORD08046,P004,Running Shoes,Footwear,89.99,4,359.96,Islamabad,Federal,2023-05-15,CUST8521
ORD08047,P002,Smartphone,Electronics,699.99,2,1399.98,Quetta,Balochistan,2023-06-04,CUST4456
ORD08048,P006,Jeans,Clothing,59.99,2,119.98,Lahore,Punjab,2023-11-14,CUST5677
ORD08049,P002,Smartphone,Electronics,699.99,3,2099.97,Islamabad,Federal,2023-10-04,CUST3753
ORD08050,P003,Headphones,Electronics,149.99,1,149.99,Lahore,Punjab,2023-07-05,CUST7269
ORD08051,P015,Yoga Mat,Sports,39.99,5,199.95,Faisalabad,Punjab,2023-07-04,CUST5975
ORD08052,P002,Smartphone,Electronics,699.99,3,2099.97,Quetta,Balochistan,2023-02-08,CUST3387
ORD08053,P006,Jeans,Clothing,59.99,2,119.98,Peshawar,KPK,2023-03-30,CUST1743
ORD08054,P011,Sofa,Furniture,599.99,5,2999.95,Islamabad,Federal,2023-12-20,CUST1364
ORD08055,P007,Coffee Maker,Appliances,79.99,3,239.97,Faisalabad,Punjab,2023-04-24,CUST8079
ORD08056,P013,Face Cream,Beauty,34.99,4,139.96,Faisalabad,Punjab,2023-12-01,CUST9643
ORD08057,P011,Sofa,Furniture,599.99,3,1799.97,Faisalabad,Punjab,2023-04-25,CUST2609
ORD08058,P015,Yoga Mat,Sports,39.99,3,119.97,Rawalpindi,Punjab,2023-12-24,CUST8801
ORD08059,P008,Blender,Appliances,49.99,1,49.99,Lahore,Punjab,2023-08-15,CUST6141
ORD08060,P015,Yoga Mat,Sports,39.99,1,39.99,Multan,Punjab,2023-03-30,CUST3211
ORD08061,P015,Yoga Mat,Sports,39.99,2,79.98,Rawalpindi,Punjab,2023-07-03,CUST2383
ORD08062,P008,Blender,Appliances,49.99,4,199.96,Rawalpindi,Punjab,2023-02-19,CUST3730
ORD08063,P014,Shampoo,Beauty,12.99,4,51.96,Lahore,Punjab,2023-06-13,CUST3587
ORD08064,P001,Laptop,Electronics,899.99,3,2699.97,Rawalpindi,Punjab,2023-03-07,CUST7035
ORD08065,P008,Blender,Appliances,49.99,5,249.95,Quetta,Balochistan,2023-05-22,CUST8480
ORD08066,P002,Smartphone,Electronics,699.99,4,2799.96,Islamabad,Federal,2023-12-12,CUST2585
ORD08067,P002,Smartphone,Electronics,699.99,2,1399.98,Faisalabad,Punjab,2023-02-03,CUST1362
ORD08068,P005,T-Shirt,Clothing,29.99,5,149.95,Karachi,Sindh,2023-06-17,CUST3374
ORD08069,P001,Laptop,Electronics,899.99,3,2699.97,Peshawar,KPK,2023-08-31,CUST3461
ORD08070,P006,Jeans,Clothing,59.99,1,59.99,Quetta,Balochistan,2023-02-16,CUST9429
ORD08071,P006,Jeans,Clothing,59.99,3,179.97,Faisalabad,Punjab,2023-10-03,CUST7143
ORD08072,P005,T-Shirt,Clothing,29.99,2,59.98,Karachi,Sindh,2023-07-31,CUST8189
ORD08073,P003,Headphones,Electronics,149.99,2,299.98,Lahore,Punjab,2023-05-23,CUST5454
ORD08074,P002,Smartphone,Electronics,699.99,4,2799.96,Karachi,Sindh,2023-02-17,CUST5381
ORD08075,P005,T-Shirt,Clothing,29.99,1,29.99,Islamabad,Federal,2023-05-27,CUST8098
ORD08076,P013,Face Cream,Beauty,34.99,4,139.96,Quetta,Balochistan,2023-08-31,CUST3711
ORD08077,P013,Face Cream,Beauty,34.99,3,104.97,Multan,Punjab,2023-11-23,CUST2352
ORD08078,P003,Headphones,Electronics,149.99,4,599.96,Faisalabad,Punjab,2023-04-14,CUST2288
ORD08079,P004,Running Shoes,Footwear,89.99,1,89.99,Rawalpindi,Punjab,2023-12-07,CUST3213
ORD08080,P014,Shampoo,Beauty,12.99,2,25.98,Multan,Punjab,2023-09-23,CUST8183
ORD08081,P005,T-Shirt,Clothing,29.99,2,59.98,Quetta,Balochistan,2023-06-17,CUST4770
ORD08082,P002,Smartphone,Electronics,699.99,2,1399.98,Karachi,Sindh,2023-03-13,CUST1879
ORD08083,P011,Sofa,Furniture,599.99,2,1199.98,Rawalpindi,Punjab,2023-01-17,CUST1030
ORD08084,P001,Laptop,Electronics,899.99,2,1799.98,Lahore,Punjab,2023-09-20,CUST5805
ORD08085,P009,Novel Book,Books,14.99,2,29.98,Peshawar,KPK,2023-02-25,CUST4319
ORD08086,P013,Face Cream,Beauty,34.99,3,104.97,Rawalpindi,Punjab,2023-07-26,CUST8988
ORD08087,P008,Blender,Appliances,49.99,3,149.97,Rawalpindi,Punjab,2023-01-05,CUST9672
ORD08088,P014,Shampoo,Beauty,12.99,4,51.96,Karachi,Sindh,2023-08-17,CUST1713
ORD08089,P006,Jeans,Clothing,59.99,3,179.97,Rawalpindi,Punjab,2023-08-06,CUST9225
ORD08090,P003,Headphones,Electronics,149.99,1,149.99,Karachi,Sindh,2023-01-07,CUST7104
ORD08091,P010,Textbook,Books,79.99,2,159.98,Faisalabad,Punjab,2023-11-22,CUST6373
ORD08092,P014,Shampoo,Beauty,12.99,3,38.97,Quetta,Balochistan,2023-09-03,CUST5689
ORD08093,P010,Textbook,Books,79.99,1,79.99,Quetta,Balochistan,2023-06-10,CUST1663
ORD08094,P010,Textbook,Books,79.99,5,399.95,Islamabad,Federal,2023-06-24,CUST5767
ORD08095,P006,Jeans,Clothing,59.99,5,299.95,Multan,Punjab,2023-08-28,CUST4368
ORD08096,P014,Shampoo,Beauty,12.99,5,64.95,Islamabad,Federal,2023-12-22,CUST1942
ORD08097,P013,Face Cream,Beauty,34.99,2,69.98,Lahore,Punjab,2023-10-09,CUST3988
ORD08098,P006,Jeans,Clothing,59.99,3,179.97,Islamabad,Federal,2023-09-19,CUST6970
ORD08099,P015,Yoga Mat,Sports,39.99,2,79.98,Quetta,Balochistan,2023-04-24,CUST9777
ORD08100,P010,Textbook,Books,79.99,1,79.99,Multan,Punjab,2023-04-06,CUST2887
ORD08101,P002,Smartphone,Electronics,699.99,4,2799.96,Faisalabad,Punjab,2023-09-21,CUST6810
ORD08102,P005,T-Shirt,Clothing,29.99,2,59.98,Karachi,Sindh,2023-03-17,CUST3835
ORD08103,P012,Office Chair,Furniture,249.99,2,499.98,Peshawar,KPK,2023-12-15,CUST5028
ORD08104,P006,Jeans,Clothing,59.99,2,119.98,Lahore,Punjab,2023-12-20,CUST5594
ORD08105,P015,Yoga Mat,Sports,39.99,4,159.96,Islamabad,Federal,2023-02-07,CUST7659
ORD08106,P009,Novel Book,Books,14.99,4,59.96,Quetta,Balochistan,2023-05-06,CUST9653
ORD08107,P011,Sofa,Furniture,599.99,1,599.99,Multan,Punjab,2023-05-26,CUST5690
ORD08108,P012,Office Chair,Furniture,249.99,5,1249.95,Islamabad,Federal,2023-01-26,CUST7327
ORD08109,P012,Office Chair,Furniture,249.99,1,249.99,Peshawar,KPK,2023-06-27,CUST1803
ORD08110,P002,Smartphone,Electronics,699.99,2,1399.98,Karachi,Sindh,2023-09-22,CUST3874
ORD08111,P003,Headphones,Electronics,149.99,4,599.96,Multan,Punjab,2023-12-23,CUST9268
ORD08112,P001,Laptop,Electronics,899.99,4,3599.96,Karachi,Sindh,2023-09-25,CUST5473
ORD08113,P008,Blender,Appliances,49.99,1,49.99,Peshawar,KPK,2023-07-16,CUST3418
ORD08114,P015,Yoga Mat,Sports,39.99,3,119.97,Lahore,Punjab,2023-08-30,CUST1896
ORD08115,P008,Blender,Appliances,49.99,1,49.99,Karachi,Sindh,2023-10-30,CUST2190
ORD08116,P014,Shampoo,Beauty,12.99,1,12.99,Faisalabad,Punjab,2023-08-01,CUST1935
ORD08117,P005,T-Shirt,Clothing,29.99,3,89.97,Karachi,Sindh,2023-11-05,CUST2262
ORD08118,P009,Novel Book,Books,14.99,4,59.96,Rawalpindi,Punjab,2023-12-03,CUST4810
ORD08119,P001,Laptop,Electronics,899.99,1,899.99,Rawalpindi,Punjab,2023-10-31,CUST1085
ORD08120,P005,T-Shirt,Clothing,29.99,3,89.97,Multan,Punjab,2023-05-30,CUST2844
ORD08121,P015,Yoga Mat,Sports,39.99,1,39.99,Lahore,Punjab,2023-11-23,CUST9104
ORD08122,P015,Yoga Mat,Sports,39.99,1,39.99,Karachi,Sindh,2023-01-22,CUST3469
ORD08123,P009,Novel Book,Books,14.99,5,74.95,Islamabad,Federal,2023-03-14,CUST7007
ORD08124,P010,Textbook,Books,79.99,4,319.96,Quetta,Balochistan,2023-06-18,CUST9272
ORD08125,P011,Sofa,Furniture,599.99,5,2999.95,Islamabad,Federal,2023-06-01,CUST7265
ORD08126,P014,Shampoo,Beauty,12.99,1,12.99,Faisalabad,Punjab,2023-02-01,CUST3001
ORD08127,P011,Sofa,Furniture,599.99,2,1199.98,Multan,Punjab,2023-01-25,CUST6886
ORD08128,P007,Coffee Maker,Appliances,79.99,3,239.97,Peshawar,KPK,2023-02-23,CUST5277
ORD08129,P012,Office Chair,Furniture,249.99,5,1249.95,Karachi,Sindh,2023-11-02,CUST9595
ORD08130,P010,Textbook,Books,79.99,2,159.98,Lahore,Punjab,2023-12-10,CUST8150
ORD08131,P010,Textbook,Books,79.99,1,79.99,Lahore,Punjab,2023-09-25,CUST9222
ORD08132,P015,Yoga Mat,Sports,39.99,5,199.95,Multan,Punjab,2023-10-23,CUST7376
ORD08133,P004,Running Shoes,Footwear,89.99,1,89.99,Karachi,Sindh,2023-06-12,CUST7353
ORD08134,P015,Yoga Mat,Sports,39.99,4,159.96,Islamabad,Federal,2023-09-28,CUST4429
ORD08135,P010,Textbook,Books,79.99,4,319.96,Islamabad,Federal,2023-09-02,CUST9782
ORD08136,P015,Yoga Mat,Sports,39.99,5,199.95,Rawalpindi,Punjab,2023-07-25,CUST3933
ORD08137,P012,Office Chair,Furniture,249.99,2,499.98,Islamabad,Federal,2023-04-01,CUST6591
ORD08138,P004,Running Shoes,Footwear,89.99,2,179.98,Multan,Punjab,2023-11-07,CUST7273
ORD08139,P010,Textbook,Books,79.99,1,79.99,Lahore,Punjab,2023-07-07,CUST5749
ORD08140,P004,Running Shoes,Footwear,89.99,2,179.98,Lahore,Punjab,2023-10-18,CUST5014
ORD08141,P005,T-Shirt,Clothing,29.99,5,149.95,Rawalpindi,Punjab,2023-06-10,CUST4494
ORD08142,P009,Novel Book,Books,14.99,1,14.99,Quetta,Balochistan,2023-08-23,CUST8562
ORD08143,P003,Headphones,Electronics,149.99,5,749.95,Lahore,Punjab,2023-02-22,CUST3701
ORD08144,P002,Smartphone,Electronics,699.99,1,699.99,Islamabad,Federal,2023-03-31,CUST6606
ORD08145,P003,Headphones,Electronics,149.99,3,449.97,Karachi,Sindh,2023-11-04,CUST5706
ORD08146,P002,Smartphone,Electronics,699.99,1,699.99,Peshawar,KPK,2023-10-26,CUST4517
ORD08147,P013,Face Cream,Beauty,34.99,5,174.95,Lahore,Punjab,2023-08-19,CUST4268
ORD08148,P011,Sofa,Furniture,599.99,3,1799.97,Multan,Punjab,2023-07-08,CUST5750
ORD08149,P009,Novel Book,Books,14.99,4,59.96,Rawalpindi,Punjab,2023-07-20,CUST6621
ORD08150,P015,Yoga Mat,Sports,39.99,3,119.97,Karachi,Sindh,2023-07-17,CUST4821
ORD08151,P003,Headphones,Electronics,149.99,4,599.96,Rawalpindi,Punjab,2023-03-02,CUST6756
ORD08152,P005,T-Shirt,Clothing,29.99,3,89.97,Multan,Punjab,2023-09-15,CUST1482
ORD08153,P014,Shampoo,Beauty,12.99,3,38.97,Quetta,Balochistan,2023-12-12,CUST3389
ORD08154,P007,Coffee Maker,Appliances,79.99,1,79.99,Faisalabad,Punjab,2023-04-29,CUST4724
ORD08155,P002,Smartphone,Electronics,699.99,1,699.99,Peshawar,KPK,2023-06-15,CUST4358
ORD08156,P011,Sofa,Furniture,599.99,3,1799.97,Multan,Punjab,2023-06-24,CUST4565
ORD08157,P013,Face Cream,Beauty,34.99,5,174.95,Rawalpindi,Punjab,2023-07-07,CUST7443
ORD08158,P005,T-Shirt,Clothing,29.99,2,59.98,Rawalpindi,Punjab,2023-11-21,CUST3429
ORD08159,P012,Office Chair,Furniture,249.99,5,1249.95,Islamabad,Federal,2023-07-05,CUST1694
ORD08160,P014,Shampoo,Beauty,12.99,4,51.96,Multan,Punjab,2023-06-07,CUST7002
ORD08161,P008,Blender,Appliances,49.99,5,249.95,Peshawar,KPK,2023-08-08,CUST3136
ORD08162,P015,Yoga Mat,Sports,39.99,3,119.97,Karachi,Sindh,2023-02-22,CUST9788
ORD08163,P001,Laptop,Electronics,899.99,3,2699.97,Quetta,Balochistan,2023-06-28,CUST8091
ORD08164,P002,Smartphone,Electronics,699.99,1,699.99,Peshawar,KPK,2023-06-22,CUST6986
ORD08165,P012,Office Chair,Furniture,249.99,5,1249.95,Rawalpindi,Punjab,2023-06-01,CUST1989
ORD08166,P008,Blender,Appliances,49.99,1,49.99,Multan,Punjab,2023-06-26,CUST2565
ORD08167,P002,Smartphone,Electronics,699.99,2,1399.98,Karachi,Sindh,2023-02-17,CUST3236
ORD08168,P012,Office Chair,Furniture,249.99,3,749.97,Karachi,Sindh,2023-02-14,CUST7494
ORD08169,P010,Textbook,Books,79.99,1,79.99,Faisalabad,Punjab,2023-11-29,CUST3964
ORD08170,P009,Novel Book,Books,14.99,5,74.95,Quetta,Balochistan,2023-02-15,CUST8920
ORD08171,P012,Office Chair,Furniture,249.99,4,999.96,Peshawar,KPK,2023-05-25,CUST6050
ORD08172,P008,Blender,Appliances,49.99,5,249.95,Quetta,Balochistan,2023-04-29,CUST1633
ORD08173,P007,Coffee Maker,Appliances,79.99,2,159.98,Rawalpindi,Punjab,2023-08-26,CUST6252
ORD08174,P005,T-Shirt,Clothing,29.99,5,149.95,Lahore,Punjab,2023-10-19,CUST4262
ORD08175,P004,Running Shoes,Footwear,89.99,4,359.96,Multan,Punjab,2023-05-26,CUST3668
ORD08176,P010,Textbook,Books,79.99,2,159.98,Rawalpindi,Punjab,2023-06-30,CUST3813
ORD08177,P002,Smartphone,Electronics,699.99,1,699.99,Islamabad,Federal,2023-05-26,CUST3374
ORD08178,P010,Textbook,Books,79.99,4,319.96,Multan,Punjab,2023-04-01,CUST5576
ORD08179,P013,Face Cream,Beauty,34.99,3,104.97,Quetta,Balochistan,2023-01-24,CUST9253
ORD08180,P013,Face Cream,Beauty,34.99,2,69.98,Multan,Punjab,2023-08-20,CUST3536
ORD08181,P007,Coffee Maker,Appliances,79.99,4,319.96,Multan,Punjab,2023-02-11,CUST4174
ORD08182,P004,Running Shoes,Footwear,89.99,1,89.99,Rawalpindi,Punjab,2023-01-08,CUST2083
ORD08183,P006,Jeans,Clothing,59.99,1,59.99,Peshawar,KPK,2023-02-15,CUST4469
ORD08184,P010,Textbook,Books,79.99,1,79.99,Faisalabad,Punjab,2023-12-24,CUST8274
ORD08185,P005,T-Shirt,Clothing,29.99,3,89.97,Islamabad,Federal,2023-03-18,CUST7827
ORD08186,P013,Face Cream,Beauty,34.99,1,34.99,Lahore,Punjab,2023-10-22,CUST9417
ORD08187,P008,Blender,Appliances,49.99,3,149.97,Karachi,Sindh,2023-12-28,CUST4871
ORD08188,P010,Textbook,Books,79.99,3,239.97,Karachi,Sindh,2023-03-04,CUST7104
ORD08189,P004,Running Shoes,Footwear,89.99,2,179.98,Faisalabad,Punjab,2023-05-31,CUST9510
ORD08190,P001,Laptop,Electronics,899.99,1,899.99,Islamabad,Federal,2023-07-06,CUST2152
ORD08191,P004,Running Shoes,Footwear,89.99,5,449.95,Multan,Punjab,2023-02-05,CUST8113
ORD08192,P013,Face Cream,Beauty,34.99,1,34.99,Faisalabad,Punjab,2023-05-24,CUST5238
